Origin,Destin,FltNum,DepDate,BookedLoad,analystName,TgtLoad,bookedPlf,actualbookedPlf,Variance,endOfDayTgtLoad,currentLoadFactor,currentTgtLoad,bookingToday,bookingLastHour,hardAnchorFare,strategyFare,lastSellingFare,profileFare,lastSevenAvgFare,upsell,anchorFare,OpenRBD,SellingFare,Channel,HowDetermined,RunId,MktFare_Min,AirlineCode_Min,FlightNumber_Min,MktFare_Max,AirlineCode_Max,FlightNumber_Max,criteria,fareOffset,TimeRange,startTime,endTime,Backstop,autoBackstop,StrategyReference,dlfBand,endOfDaydlfBand,ndoBand,overBookingCount,recommendedActions,allocationStatus,status,w0Flag
BOM,DEL,1127,08/20/2023,0.0,test,64.26,0.0,0.0,-34.3176,66.14999999999999,34.3176,64.860264,5,5,4715.0,4665.0,NA,NA,NA,NA,4665.0,V1,4665.0,B2C,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4754,6E,6E-2398,8545,UK,UK-944,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,6,0,5,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1127,08/20/2023,0.0,test,64.26,0.0,0.0,-34.3176,66.14999999999999,34.3176,64.860264,5,5,4610.0,4310.0,NA,NA,NA,NA,4310.0,Z3,4310.0,B2B,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4693,SG,SG-158,8216,UK,UK-944,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,6,0,5,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1127,08/21/2023,1.0,test,62.370000000000005,0.5291005291005291,0.5291005291005291,-32.788499470899474,64.26,33.317600000000006,62.97026400000001,5,5,4863.0,4665.0,NA,NA,NA,NA,4665.0,V1,4665.0,B2C,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4754,6E,6E-5008,10120,UK,UK-930,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,6,0,5,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1127,08/21/2023,1.0,test,62.370000000000005,0.5291005291005291,0.5291005291005291,-32.788499470899474,64.26,33.317600000000006,62.97026400000001,5,5,5360.0,4310.0,NA,NA,NA,NA,4310.0,Z3,4310.0,B2B,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4693,SG,SG-158,9757,UK,UK-930,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,6,0,5,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1127,08/22/2023,0.0,test,60.480000000000004,0.0,0.0,-32.3176,62.370000000000005,32.3176,61.08026400000001,5,5,4863.0,4665.0,NA,NA,NA,NA,4665.0,V1,4665.0,B2C,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4754,6E,6E-2398,8545,UK,UK-930,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,6,0,5,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1127,08/22/2023,0.0,test,60.480000000000004,0.0,0.0,-32.3176,62.370000000000005,32.3176,61.08026400000001,5,5,5360.0,4310.0,NA,NA,NA,NA,4310.0,Z3,4310.0,B2B,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4693,SG,SG-158,8216,UK,UK-930,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,6,0,5,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1127,08/23/2023,0.0,test,58.589999999999996,0.0,0.0,-31.0,60.480000000000004,31.317600000000002,59.190264,5,5,4863.0,4665.0,NA,NA,NA,NA,4665.0,V1,4665.0,B2C,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4754,6E,6E-825,7495,UK,UK-930,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,6,0,5,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1127,08/23/2023,0.0,test,58.589999999999996,0.0,0.0,-31.0,60.480000000000004,31.317600000000002,59.190264,5,5,5360.0,4310.0,NA,NA,NA,NA,4310.0,Z3,4310.0,B2B,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4693,SG,SG-8191,6309,UK,UK-930,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,6,0,5,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1127,08/24/2023,0.0,test,56.699999999999996,0.0,0.0,-30.0,58.589999999999996,30.3176,57.300264,5,5,4863.0,4665.0,NA,NA,NA,NA,4665.0,V1,4665.0,B2C,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4754,6E,6E-2398,6592,UK,UK-930,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,6,0,5,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1127,08/24/2023,0.0,test,56.699999999999996,0.0,0.0,-30.0,58.589999999999996,30.3176,57.300264,5,5,5360.0,4310.0,NA,NA,NA,NA,4310.0,Z3,4310.0,B2B,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4693,SG,SG-8191,6309,UK,UK-970,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,6,0,5,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1127,08/25/2023,1.0,test,54.809999999999995,0.5291005291005291,0.5291005291005291,-28.470899470899468,56.699999999999996,29.3176,55.410264,5,5,4863.0,4665.0,NA,NA,NA,NA,4665.0,V1,4665.0,B2C,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4754,6E,6E-993,6697,UK,UK-910,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,6,0,5,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1127,08/25/2023,1.0,test,54.809999999999995,0.5291005291005291,0.5291005291005291,-28.470899470899468,56.699999999999996,29.3176,55.410264,5,5,5360.0,4310.0,NA,NA,NA,NA,4310.0,Z3,4310.0,B2B,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4693,SG,SG-158,6528,UK,UK-910,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,6,0,5,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1127,08/26/2023,30.0,test,52.92,15.873015873015872,15.873015873015872,-12.126984126984128,54.809999999999995,28.3176,53.520264,5,5,5064.0,4665.0,NA,NA,NA,NA,4665.0,V1,4665.0,B2C,Post10_6_1_B_AllocationY_StrategyFare_UpsellN,Test12345,4754,6E,6E-2051,7284,AI,AI-816,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,6,1,5,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1127,08/26/2023,30.0,test,52.92,15.873015873015872,15.873015873015872,-12.126984126984128,54.809999999999995,28.3176,53.520264,5,5,5360.0,4310.0,NA,NA,NA,NA,4310.0,Z3,4310.0,B2B,Post10_6_1_B_AllocationY_StrategyFare_UpsellN,Test12345,4693,SG,SG-8191,6419,UK,UK-994,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,6,1,5,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1127,08/27/2023,1.0,test,51.03,0.5291005291005291,0.5291005291005291,-26.47089947089947,52.92,27.317600000000002,51.630264000000004,5,5,4863.0,4665.0,NA,NA,NA,NA,4665.0,V1,4665.0,B2C,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4755,SG,SG-158,6539,UK,UK-952,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,6,0,5,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1127,08/27/2023,1.0,test,51.03,0.5291005291005291,0.5291005291005291,-26.47089947089947,52.92,27.317600000000002,51.630264000000004,5,5,5360.0,4310.0,NA,NA,NA,NA,4310.0,Z3,4310.0,B2B,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4693,SG,SG-8191,6528,UK,UK-952,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,6,0,5,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1127,08/28/2023,0.0,test,49.14,0.0,0.0,-26.0,51.03,26.317600000000002,49.740264,5,5,5144.0,4665.0,NA,NA,NA,NA,4665.0,U4,5014.0,B2C,Matched and allocated - Backstop Hit,Test12345,4754,6E,6E-2051,6592,UK,UK-930,MIN,-2,AR,07:00,22:00,5000.0,NA,Strategy_1,6,0,5,0.0,Revise Backstop,1,Normal AU allocation,0
BOM,DEL,1127,08/28/2023,0.0,test,49.14,0.0,0.0,-26.0,51.03,26.317600000000002,49.740264,5,5,NA,4310.0,NA,NA,NA,NA,4310.0,Z3,4310.0,B2B,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4693,SG,SG-158,6309,UK,UK-970,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,6,0,5,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1127,08/29/2023,4.0,test,47.25,2.1164021164021163,2.1164021164021163,-22.883597883597883,49.14,25.317600000000002,47.850264,5,5,4965.0,4665.0,NA,NA,NA,NA,4665.0,T7,5574.0,B2C,Matched and allocated - Backstop Hit,Test12345,4754,6E,6E-2398,5069,UK,UK-994,MIN,-2,AR,07:00,22:00,5500.0,NA,Strategy_1,6,0,5,0.0,Revise Backstop,1,Normal AU allocation,0
BOM,DEL,1127,08/29/2023,4.0,test,47.25,2.1164021164021163,2.1164021164021163,-22.883597883597883,49.14,25.317600000000002,47.850264,5,5,NA,4310.0,NA,NA,NA,NA,4310.0,Z3,4310.0,B2B,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4693,SG,SG-8191,5709,AI,AI-806,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,6,0,5,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1127,08/30/2023,0.0,test,45.36,0.0,0.0,-24.0,47.25,24.3176,45.960264,5,5,4715.0,4665.0,NA,NA,NA,NA,4665.0,T7,5574.0,B2C,Matched and allocated - Backstop Hit,Test12345,4754,6E,6E-2139,6129,6E,6E-2398,MIN,-2,AR,07:00,22:00,5500.0,NA,Strategy_1,6,0,5,0.0,Revise Backstop,1,Normal AU allocation,0
BOM,DEL,1127,08/30/2023,0.0,test,45.36,0.0,0.0,-24.0,47.25,24.3176,45.960264,5,5,4610.0,4310.0,NA,NA,NA,NA,4310.0,Z3,4310.0,B2B,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4693,SG,SG-8191,6096,6E,6E-2398,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,6,0,5,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/02/2023,8.0,test,145.53,4.232804232804233,4.232804232804233,-74.67279576719577,156.87,78.90559999999999,149.131584,5,5,8995.32,4684.32,NA,NA,NA,NA,4684.32,U3,4684.32,B2C,Post10_0_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4818,SG,SG-8157,8527,UK,UK-981,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_1,0,0,1,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/02/2023,8.0,test,145.53,4.232804232804233,4.232804232804233,-74.67279576719577,156.87,78.90559999999999,149.131584,5,5,NA,4424.32,NA,NA,NA,NA,4424.32,Z4,4424.32,B2B,Post10_0_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4709,AI,AI-805,8200,UK,UK-981,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_1,0,0,1,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/03/2023,0.0,test,136.07999999999998,0.0,0.0,-73.588,145.53,73.588,139.08131999999998,5,5,4765.32,4684.32,NA,NA,NA,NA,4684.32,U3,4684.32,B2C,Post10_4_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4818,SG,SG-8157,8527,UK,UK-981,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_1,4,0,2,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/03/2023,0.0,test,136.07999999999998,0.0,0.0,-73.588,145.53,73.588,139.08131999999998,5,5,4674.32,4424.32,NA,NA,NA,NA,4424.32,Z4,4424.32,B2B,Post10_4_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4709,AI,AI-887,8200,UK,UK-957,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_1,4,0,2,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/04/2023,32.0,test,128.52,16.93121693121693,16.93121693121693,-52.33918306878307,136.07999999999998,69.2704,130.921056,5,5,10496.32,4845.32,NA,NA,NA,NA,4845.32,U1,4845.32,B2C,Post10_5_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4978,SG,SG-8169,10102,UK,UK-957,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,5,0,3,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/04/2023,32.0,test,128.52,16.93121693121693,16.93121693121693,-52.33918306878307,136.07999999999998,69.2704,130.921056,5,5,NA,4424.32,NA,NA,NA,NA,4424.32,Z4,4424.32,B2B,Post10_5_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4709,AI,AI-887,9741,UK,UK-981,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,5,0,3,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/05/2023,31.0,test,120.96000000000001,16.402116402116402,16.402116402116402,-48.868283597883604,128.52,65.27040000000001,123.361056,5,5,8495.32,4845.32,NA,NA,NA,NA,4845.32,U1,4845.32,B2C,Post10_5_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4978,SG,SG-8169,8527,UK,UK-981,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,5,0,3,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/05/2023,31.0,test,120.96000000000001,16.402116402116402,16.402116402116402,-48.868283597883604,128.52,65.27040000000001,123.361056,5,5,NA,4424.32,NA,NA,NA,NA,4424.32,Z4,4424.32,B2B,Post10_5_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4709,AI,AI-887,8200,UK,UK-981,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,5,0,3,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/06/2023,5.0,test,113.39999999999999,2.6455026455026456,2.6455026455026456,-58.624897354497364,120.96000000000001,61.2704,115.801056,5,5,11994.32,4845.32,NA,NA,NA,NA,4845.32,U1,4845.32,B2C,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4978,SG,SG-8169,10102,UK,UK-981,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,6,0,3,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/06/2023,5.0,test,113.39999999999999,2.6455026455026456,2.6455026455026456,-58.624897354497364,120.96000000000001,61.2704,115.801056,5,5,NA,4424.32,NA,NA,NA,NA,4424.32,Z4,4424.32,B2B,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4709,AI,AI-887,9741,UK,UK-981,MIN,-2,AR,07:00,22:00,0.0,NA,Strategy_1,6,0,3,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/09/2023,3.0,test,94.5,1.5873015873015872,1.5873015873015872,-49.36549841269841,100.17,50.952799999999996,96.300792,5,5,NA,4845.32,NA,NA,NA,NA,4845.32,U1,4845.32,B2C,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4978,SG,SG-8169,8527,UK,UK-957,MIN,-2,AR,07:00,22:00,,NA,Strategy_1,6,0,4,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/09/2023,3.0,test,94.5,1.5873015873015872,1.5873015873015872,-49.36549841269841,100.17,50.952799999999996,96.300792,5,5,NA,4424.32,NA,NA,NA,NA,4424.32,Z4,4424.32,B2B,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4709,AI,AI-887,8200,UK,UK-981,MIN,-2,AR,07:00,22:00,,NA,Strategy_1,6,0,4,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/10/2023,4.0,test,88.83,2.1164021164021163,2.1164021164021163,-45.83639788359788,94.5,47.9528,90.630792,5,5,NA,4845.32,NA,NA,NA,NA,4845.32,U1,4845.32,B2C,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4978,SG,SG-8169,10102,UK,UK-957,MIN,-2,AR,07:00,22:00,,NA,Strategy_1,6,0,4,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/10/2023,4.0,test,88.83,2.1164021164021163,2.1164021164021163,-45.83639788359788,94.5,47.9528,90.630792,5,5,NA,4424.32,NA,NA,NA,NA,4424.32,Z4,4424.32,B2B,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4709,AI,AI-887,9741,UK,UK-981,MIN,-2,AR,07:00,22:00,,NA,Strategy_1,6,0,4,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/11/2023,0.0,test,85.05,0.0,0.0,-45.635200000000005,88.83,45.635200000000005,86.250528,5,5,NA,4845.32,NA,NA,NA,NA,4845.32,U1,4845.32,B2C,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4978,SG,SG-8169,11887,UK,UK-981,MIN,-2,AR,07:00,22:00,,NA,Strategy_1,6,0,4,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/11/2023,0.0,test,85.05,0.0,0.0,-45.635200000000005,88.83,45.635200000000005,86.250528,5,5,NA,4424.32,NA,NA,NA,NA,4424.32,Z4,4424.32,B2B,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4709,AI,AI-887,11488,UK,UK-981,MIN,-2,AR,07:00,22:00,,NA,Strategy_1,6,0,4,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/12/2023,2.0,test,81.27,1.0582010582010581,1.0582010582010581,-42.57699894179894,85.05,43.635200000000005,82.470528,5,5,NA,4845.32,NA,NA,NA,NA,4845.32,U1,4845.32,B2C,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4978,SG,SG-8169,10102,UK,UK-981,MIN,-2,ExTR,00:00,23:59,,NA,Strategy_2,6,0,4,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/12/2023,2.0,test,81.27,1.0582010582010581,1.0582010582010581,-42.57699894179894,85.05,43.635200000000005,82.470528,5,5,NA,4424.32,NA,NA,NA,NA,4424.32,Z4,4424.32,B2B,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4709,AI,AI-887,9741,UK,UK-981,MIN,-2,ExTR,00:00,23:59,,NA,Strategy_2,6,0,4,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/13/2023,3.0,test,77.49,1.5873015873015872,1.5873015873015872,-40.047898412698416,81.27,41.6352,78.690528,5,5,NA,4845.32,NA,NA,NA,NA,4845.32,U1,4845.32,B2C,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4978,SG,SG-8169,10102,UK,UK-981,MIN,-2,ExTR,00:00,23:59,,NA,Strategy_2,6,0,4,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/13/2023,3.0,test,77.49,1.5873015873015872,1.5873015873015872,-40.047898412698416,81.27,41.6352,78.690528,5,5,NA,4424.32,NA,NA,NA,NA,4424.32,Z4,4424.32,B2B,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4709,AI,AI-678,9741,UK,UK-957,MIN,-2,ExTR,00:00,23:59,,NA,Strategy_2,6,0,4,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/14/2023,0.0,test,75.60000000000001,0.0,0.0,-40.317600000000006,77.49,40.317600000000006,76.200264,5,5,NA,4845.32,NA,NA,NA,NA,4845.32,U1,4845.32,B2C,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4978,SG,SG-8169,10260,UK,UK-975,MIN,-2,ExTR,00:00,23:59,,NA,Strategy_2,6,0,4,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/14/2023,0.0,test,75.60000000000001,0.0,0.0,-40.317600000000006,77.49,40.317600000000006,76.200264,5,5,NA,4424.32,NA,NA,NA,NA,4424.32,Z4,4424.32,B2B,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4709,AI,AI-887,9894,UK,UK-975,MIN,-2,ExTR,00:00,23:59,,NA,Strategy_2,6,0,4,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/15/2023,7.0,test,73.71000000000001,3.7037037037037033,3.7037037037037033,-35.613896296296296,75.60000000000001,39.317600000000006,74.310264,5,5,NA,4845.32,NA,NA,NA,NA,4845.32,U1,4845.32,B2C,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4978,SG,SG-8169,8527,UK,UK-981,MIN,-2,FR,00:00,23:59,,NA,Strategy_3,6,0,5,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/15/2023,7.0,test,73.71000000000001,3.7037037037037033,3.7037037037037033,-35.613896296296296,75.60000000000001,39.317600000000006,74.310264,5,5,NA,4424.32,NA,NA,NA,NA,4424.32,Z4,4424.32,B2B,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4709,AI,AI-887,8200,UK,UK-981,MIN,-2,FR,00:00,23:59,,NA,Strategy_3,6,0,5,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/16/2023,7.0,test,71.82000000000001,3.7037037037037033,3.7037037037037033,-34.613896296296296,73.71000000000001,38.3176,72.420264,5,5,NA,4845.32,NA,NA,NA,NA,4845.32,U1,4845.32,B2C,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4978,SG,SG-8169,10102,UK,UK-981,MIN,-2,FR,00:00,23:59,,NA,Strategy_3,6,0,5,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/16/2023,7.0,test,71.82000000000001,3.7037037037037033,3.7037037037037033,-34.613896296296296,73.71000000000001,38.3176,72.420264,5,5,NA,4424.32,NA,NA,NA,NA,4424.32,Z4,4424.32,B2B,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4709,AI,AI-887,9741,UK,UK-957,MIN,-2,FR,00:00,23:59,,NA,Strategy_3,6,0,5,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/17/2023,0.0,test,69.92999999999999,0.0,0.0,-37.3176,71.82000000000001,37.3176,70.530264,5,5,NA,4845.32,NA,NA,NA,NA,4845.32,U1,4845.32,B2C,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4978,SG,SG-8169,10102,UK,UK-981,MIN,-2,FR,00:00,23:59,,NA,Strategy_3,6,0,5,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,1128,08/17/2023,0.0,test,69.92999999999999,0.0,0.0,-37.3176,71.82000000000001,37.3176,70.530264,5,5,NA,4424.32,NA,NA,NA,NA,4424.32,Z4,4424.32,B2B,Post10_6_0_B_AllocationY_StrategyFare_UpsellN,Test12345,4709,AI,AI-887,9741,UK,UK-957,MIN,-2,FR,00:00,23:59,,NA,Strategy_3,6,0,5,0.0,NO action required,1,Normal AU allocation,0
BOM,JAI,1169,08/01/2023,45.0,test,144.42,25.862068965517242,25.862068965517242,-69.13793103448276,165.29999999999998,95.0,165.29999999999998,5,5,NA,5345.0,NA,NA,5400,NA,5345.0,V9,5345.0,B2C,Unable to Match Mkt - B2C allocation at extreme value,Test12345,0,Market Fare not found,Market Fare not found,0,Market Fare not found,Market Fare not found,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_1,1,0,0,0.0,Pull prices DOWN,1,Normal AU allocation,0
BOM,JAI,1169,08/01/2023,45.0,test,144.42,25.862068965517242,25.862068965517242,-69.13793103448276,165.29999999999998,95.0,165.29999999999998,5,5,NA,5910.0,NA,NA,NA,NA,4895.0,ZJ,5910.0,B2B,Unable to Match Mkt - B2B allocation at extreme value,Test12345,0,Market Fare not found,Market Fare not found,0,Market Fare not found,Market Fare not found,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_1,1,0,0,0.0,Pull prices DOWN,1,Normal AU allocation,0
BOM,DEL,1227,08/01/2023,NA,test,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B2C,unable to get Booked loads,Test12345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
BOM,DEL,1227,08/01/2023,NA,test,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B2B,unable to get Booked loads,Test12345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
JAI,BOM,1168,08/01/2023,NA,test,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B2C,unable to get Booked loads,Test12345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
JAI,BOM,1168,08/01/2023,NA,test,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B2B,unable to get Booked loads,Test12345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
BOM,DEL,1227,09/01/2023,30.0,test,41.040000006,17.24137931034483,17.24137931034483,-6.344827589655172,41.399999916000006,23.651917228400002,41.154335977416004,5,5,NA,4715.0,NA,NA,NA,NA,4715.0,V0,4715.0,B2C,Post10_6_2_B_AllocationY_StrategyFare_UpsellN,Test12345,4754,6E,6E-2398,5281,6E,6E-6821,MINO,-1,AR,07:00,22:00,,NA,Strategy_4,6,2,6,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1227,09/01/2023,30.0,test,41.040000006,17.24137931034483,17.24137931034483,-6.344827589655172,41.399999916000006,23.651917228400002,41.154335977416004,5,5,NA,4610.0,NA,NA,NA,NA,4610.0,Z2,4610.0,B2B,Post10_6_2_B_AllocationY_StrategyFare_UpsellN,Test12345,4693,SG,SG-158,5253,6E,6E-2103,MINO,-1,AR,07:00,22:00,,NA,Strategy_4,6,2,6,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1227,09/02/2023,40.0,test,40.320000012,22.988505747126435,22.988505747126435,-0.18390805287356396,41.040000006,23.30383448856,40.5486720100944,5,5,NA,4764.0,NA,NA,NA,0,4764.0,U9,4764.0,B2C,Post10_6_3_A_AllocationY_Startegy_fare_UpsellN,Test12345,4754,6E,6E-2051,5794,SG,SG-8158,MINO,0,AR,07:00,22:00,,NA,Strategy_4,6,3,6,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1227,09/02/2023,40.0,test,40.320000012,22.988505747126435,22.988505747126435,-0.18390805287356396,41.040000006,23.30383448856,40.5486720100944,5,5,NA,4961.0,600.0,NA,NA,NA,NA,NA,NA,B2B,Post10_6_3_C_NA,Test12345,4693,SG,SG-158,5253,6E,6E-2103,MINO,0,AR,07:00,22:00,,NA,Strategy_4,6,3,6,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,1227,09/03/2023,50.0,test,39.600000018,28.735632183908045,28.735632183908045,5.977011483908044,40.320000012,22.89004138856,39.8286720160944,5,5,NA,4863.0,NA,NA,NA,0,4863.0,U7,4863.0,B2C,Post10_6_4_A_AllocationY_Startegy_fare_UpsellN,Test12345,4754,6E,6E-2111,4756,AI,AI-864,MAXO,2,FR,00:00,23:59,,NA,Strategy_4,6,4,6,0.0,NO action required,1,Normal AU allocation,0
